90,62,4,87,59,46,26,54,63,9,57,25,56,25,36,43,8,62,67,29,54,13,46,59,6,37,94,69,51,51,67,39,31,77,50,96,52,55,16,18,94,59,3,22,11,86,42,78,32,14,51,47,23,9,90,69,51,76,97,65,27,60,62,58,95,74,47,60,45,46,0,54,84,88,40,87,82,93,33,34,3,2,72,71,20,59,99,76,92,4,31,1,40,85,22,77,55,71,66,36
73,86,49,7,61,72,13,99,5,67,53,79,55,79,14,41,47,45,48,86,2,94,86,7,94,20,66,51,46,63,23,29,6,79,70,38,57,32,93,81,78,67,99,49,93,19,2,51,50,10,8,96,74,10,91,39,36,56,4,24,18,68,95,68,66,55,88,76,32,69,54,0,35,36,46,17,24,15,92,75,87,5,38,95,39,5,20,72,18,25,24,2,82,24,92,73,81,84,88,22
97,77,69,26,91,44,69,98,40,39,79,27,34,25,73,1,47,11,64,8,10,82,72,8,23,84,30,24,8,11,18,53,26,69,23,61,9,48,81,37,36,95,71,47,51,23,96,66,6,80,89,85,24,27,96,37,70,56,34,20,35,67,25,23,86,47,6,44,72,93,84,35,0,45,94,33,9,43,91,39,84,1,16,36,57,47,3,75,29,61,71,25,24,41,84,53,20,81,68,59
33,35,34,28,44,8,57,93,9,17,33,75,35,61,79,27,57,11,53,5,98,96,48,31,22,64,72,56,0,52,47,94,38,45,23,20,24,13,35,96,1,43,81,59,36,24,91,33,21,32,86,17,2,34,38,84,7,94,30,28,29,84,5,44,48,68,1,77,48,62,88,36,45,0,57,4,75,3,62,57,94,61,69,1,89,2,73,92,0,32,38,50,61,63,75,6,98,61,34,90
81,72,66,71,94,89,19,18,73,15,72,10,92,49,8,52,3,36,82,23,68,80,90,63,72,81,65,60,81,48,49,8,16,47,26,90,14,99,32,37,91,85,18,45,31,87,78,28,32,13,36,53,50,41,50,69,80,1,12,97,95,9,51,67,70,35,81,70,94,71,40,46,94,57,0,16,24,68,90,89,77,75,1,25,19,15,47,51,7,40,76,44,82,19,6,54,17,77,95,66
44,60,6,71,65,14,20,33,45,52,47,67,35,99,35,13,56,95,37,56,25,65,39,23,34,42,28,89,52,44,23,79,15,20,73,50,53,89,35,23,22,95,46,91,21,19,20,18,14,69,98,33,29,35,34,42,56,86,61,65,25,94,86,94,60,58,54,33,33,92,87,17,33,4,16,0,17,15,84,74,53,48,48,82,53,46,44,3,78,12,1,93,60,62,72,51,34,69,20,87
40,87,9,6,80,96,35,19,55,79,56,98,27,20,50,5,81,33,93,57,92,18,52,41,60,8,94,81,2,71,71,94,44,96,83,65,99,6,60,55,74,1,70,4,40,0,27,76,66,92,82,85,43,5,75,36,66,78,37,93,61,37,12,67,0,93,5,68,9,11,82,24,9,75,24,17,0,62,48,87,20,32,6,35,57,30,5,66,50,49,96,40,57,19,71,34,77,23,50,81
47,1,89,73,75,99,28,33,13,52,93,19,25,10,3,26,67,53,98,35,61,0,80,23,95,66,85,15,36,59,29,36,83,32,28,4,91,69,10,70,26,5,34,62,13,66,80,7,82,93,44,11,58,82,87,75,73,88,84,85,21,1,92,98,55,14,18,62,15,27,93,15,43,3,68,15,62,0,98,78,1,56,71,52,80,66,16,85,76,93,9,91,26,83,91,39,88,97,37,16
95,65,85,80,67,92,83,73,50,4,7,27,10,53,90,86,88,79,48,38,91,74,86,85,48,52,11,97,82,19,44,96,13,71,18,97,64,43,25,34,34,5,71,77,56,7,95,44,74,62,43,33,64,32,16,79,1,16,51,40,21,90,9,61,22,96,16,93,62,14,33,92,91,62,90,84,48,98,0,17,22,10,6,16,51,95,60,52,11,12,84,27,3,19,11,11,21,61,47,13
81,59,2,97,77,51,77,78,48,85,22,2,5,9,16,56,8,21,37,70,98,50,55,0,7,59,30,86,12,37,71,28,65,75,15,51,42,24,50,31,40,45,55,78,93,3,40,76,31,76,5,40,84,45,74,57,51,45,42,98,92,22,99,5,85,7,45,93,69,41,34,75,39,57,89,74,87,78,17,0,97,81,58,22,75,12,13,90,29,8,91,79,62,16,69,44,37,24,54,74
10,76,68,24,73,30,46,24,34,92,32,29,95,94,64,10,39,87,75,77,13,78,92,31,59,52,24,51,17,31,47,87,59,40,33,53,62,25,3,37,61,17,30,94,40,29,61,57,58,0,39,91,92,29,67,21,7,12,78,52,37,59,49,88,12,38,29,58,90,72,3,87,84,94,77,53,20,1,22,97,0,5,64,83,58,22,87,91,0,51,84,53,66,20,62,18,0,20,73,20
15,77,28,52,70,93,40,80,30,81,14,40,1,50,74,46,0,27,67,94,26,70,66,35,70,96,63,53,31,64,46,58,7,26,70,5,23,79,3,51,4,84,39,49,37,25,8,47,26,90,1,76,34,39,20,96,33,39,81,25,23,72,71,68,78,12,3,98,25,62,2,5,1,61,75,48,32,56,10,81,5,0,12,72,47,14,46,31,13,52,34,34,91,8,47,39,52,32,32,30
68,24,34,52,96,22,13,76,63,63,32,2,12,62,97,68,52,93,94,41,94,76,88,7,29,78,25,94,65,57,93,16,25,64,39,15,53,84,27,36,74,5,28,17,24,77,13,62,17,70,95,14,93,65,97,8,85,1,39,59,32,81,28,19,71,53,11,2,71,74,72,38,16,69,1,48,6,71,6,58,64,12,0,35,39,4,74,25,52,67,12,60,13,72,24,85,2,46,3,72
55,57,44,19,25,86,27,49,46,59,4,62,74,95,40,36,79,86,97,11,85,96,92,55,79,97,76,29,62,27,71,91,49,54,17,6,96,93,95,96,23,28,93,1,5,71,94,79,88,7,48,76,75,35,78,17,59,61,93,69,83,81,55,65,97,64,84,54,46,44,71,95,36,1,25,82,35,52,16,22,83,72,35,0,46,99,70,39,71,59,7,79,70,71,69,95,44,94,32,5
78,28,80,30,34,46,12,1,66,64,73,47,11,90,78,68,54,23,91,69,39,31,46,47,40,8,48,34,72,74,37,76,44,23,0,1,19,62,71,34,24,14,58,74,50,58,46,80,17,31,1,61,66,41,50,7,73,85,27,90,46,37,11,47,98,29,24,72,8,46,20,39,57,89,19,53,57,80,51,75,58,47,39,46,0,11,49,66,46,36,92,35,26,44,40,4,22,68,42,42
88,38,20,54,30,79,94,90,27,25,57,65,26,54,72,13,62,54,45,17,30,34,99,94,35,15,71,1,75,76,38,38,80,46,94,10,10,82,60,85,23,12,32,11,59,56,42,85,62,28,10,53,77,51,70,96,10,80,5,58,1,49,42,30,89,22,45,71,71,10,59,5,47,2,15,46,30,66,95,12,22,14,4,99,11,0,89,69,54,79,14,14,1,80,48,22,66,16,27,86
19,91,11,82,36,82,2,53,90,56,14,39,3,73,39,3,61,42,46,49,49,2,15,60,23,33,85,51,17,47,76,70,18,79,42,43,22,20,59,14,13,3,92,50,34,58,13,89,32,35,48,56,65,83,96,77,77,50,86,80,13,41,63,88,78,84,52,25,66,55,99,20,3,73,47,44,5,16,60,13,87,46,74,70,49,89,0,4,73,65,70,57,18,75,52,76,92,47,91,45
21,1,82,11,94,54,53,75,3,43,56,85,22,70,21,35,50,77,63,30,27,53,20,17,97,91,89,4,68,69,41,37,77,19,12,81,54,85,34,29,0,95,52,72,43,31,0,40,72,27,59,75,83,82,83,99,77,86,22,10,89,76,97,97,23,37,26,19,17,12,76,72,75,92,51,3,66,85,52,90,91,31,25,39,66,69,4,0,20,27,35,86,14,85,69,44,39,1,34,91
64,96,68,13,50,17,62,24,50,2,82,50,65,28,67,6,88,30,99,60,63,40,0,21,8,85,81,0,81,20,2,60,46,59,9,30,65,17,16,95,22,97,39,58,71,81,78,27,10,97,85,13,8,57,12,3,75,41,9,0,65,57,95,72,13,69,62,81,90,26,92,18,29,0,7,78,50,76,11,29,0,13,52,71,46,54,73,20,0,93,0,88,62,41,2,59,45,39,89,98
13,33,22,12,87,92,73,35,52,80,94,90,3,52,79,79,10,20,25,32,97,58,72,66,25,10,10,52,54,51,69,1,50,61,65,89,86,10,27,48,92,52,56,60,29,2,42,60,53,11,68,91,36,77,59,78,67,42,82,93,73,56,58,63,38,54,44,54,75,22,4,25,61,32,40,12,49,93,12,8,51,52,67,59,36,79,65,27,93,0,17,16,21,80,62,14,35,17,1,25
3,80,30,89,64,6,63,94,50,0,26,71,64,17,42,59,66,6,30,41,82,13,97,17,83,0,43,72,35,95,67,25,78,34,83,66,34,27,90,71,84,99,95,31,13,3,51,98,68,3,67,23,96,17,82,85,16,72,30,43,66,40,58,69,99,36,93,91,91,46,31,24,71,38,76,1,96,9,84,91,84,34,12,7,92,14,70,35,0,17,0,98,91,87,24,78,94,89,48,95
28,8,32,84,18,28,30,62,82,38,57,55,12,92,53,55,61,13,85,87,84,91,4,55,43,17,64,60,93,40,69,1,54,4,68,51,57,93,64,37,39,31,55,90,90,92,13,57,19,44,85,54,87,31,83,77,91,84,27,12,66,92,22,34,14,35,73,47,25,38,1,2,25,50,44,93,40,91,27,79,53,34,60,79,35,14,57,86,88,16,98,0,99,22,69,74,72,86,42,1
19,54,75,73,10,4,4,0,79,29,82,48,24,70,18,51,67,40,70,59,87,45,56,54,19,58,95,86,74,69,22,13,6,15,77,29,17,54,6,54,74,97,69,7,83,16,99,40,37,88,17,98,25,42,18,40,42,46,6,25,69,86,68,10,61,37,57,68,61,76,40,82,24,61,82,60,57,26,3,62,66,91,13,70,26,1,18,14,62,21,91,99,0,99,27,13,74,87,16,39
64,51,71,75,38,83,66,93,62,55,80,6,83,58,31,97,75,28,47,55,29,82,64,51,47,15,36,94,72,62,98,98,12,14,2,6,6,22,14,72,96,33,85,34,25,27,51,27,10,86,75,60,19,21,32,85,30,77,92,73,47,57,21,12,93,73,42,32,51,86,85,24,41,63,19,62,19,83,19,16,20,8,72,71,44,80,75,85,41,80,87,22,99,0,67,17,18,15,77,2
0,28,31,93,55,0,12,14,28,72,60,33,37,2,22,76,6,86,82,45,4,95,73,48,14,95,65,8,16,11,1,28,74,52,35,99,38,22,59,35,19,3,61,55,29,20,9,17,12,62,55,63,59,68,38,76,82,21,63,26,38,15,61,59,22,55,81,46,97,53,22,92,84,75,6,72,71,91,11,69,62,47,24,69,40,48,52,69,2,62,24,69,27,67,0,20,40,51,10,67
40,8,75,99,14,97,83,28,49,36,95,9,48,60,60,69,94,67,27,14,28,2,96,41,95,35,84,11,80,54,20,87,21,8,33,80,21,21,9,69,1,92,47,19,1,91,65,87,51,78,79,62,64,54,31,76,62,83,68,87,23,54,96,75,75,39,88,85,26,28,77,73,53,6,54,51,34,39,11,44,18,39,85,95,4,22,76,44,59,14,78,74,13,17,20,0,98,21,22,60
79,16,94,13,16,98,11,83,93,54,44,96,21,32,95,98,44,10,96,66,44,89,0,76,48,8,8,72,69,62,31,40,1,4,70,70,47,98,55,97,4,36,20,63,74,29,61,45,65,6,4,42,40,63,12,36,36,23,36,43,57,41,75,67,96,0,33,61,72,53,55,81,20,98,17,34,77,88,21,37,0,52,2,44,22,66,92,39,45,35,94,72,74,18,40,98,0,2,47,17
44,35,98,87,44,79,80,41,20,42,0,56,15,13,34,40,38,83,97,67,32,28,63,95,40,69,29,67,64,76,21,81,41,69,84,29,12,21,46,98,0,39,38,16,37,0,53,23,47,91,65,20,67,51,15,56,92,97,60,89,86,90,23,6,85,17,94,95,28,91,71,84,81,61,77,69,23,97,61,24,20,32,46,94,68,16,47,1,39,17,89,86,87,15,51,21,2,0,32,23
62,73,16,62,57,29,6,97,76,79,39,74,2,15,10,28,54,85,40,73,9,72,35,86,68,53,10,93,54,47,16,3,36,29,24,30,43,45,79,83,54,27,12,37,26,75,61,70,13,4,50,97,72,80,9,45,91,50,79,38,44,1,71,72,87,77,76,85,44,80,66,88,68,34,95,20,50,37,47,54,73,32,3,32,42,27,91,34,89,1,48,42,16,77,10,22,47,32,0,83
7,12,31,30,53,75,3,66,0,16,79,60,31,68,86,17,33,6,29,21,23,39,38,20,13,77,2,73,48,28,46,44,67,19,76,28,95,9,14,94,70,46,79,53,41,93,49,81,26,63,43,87,70,11,17,86,82,0,98,89,54,36,18,51,63,32,31,32,61,81,36,22,59,90,66,87,81,16,13,74,20,30,72,5,42,86,45,91,98,25,95,1,39,2,67,60,17,23,83,0
